idChamber,price,fee,space(m2),sexe,availablity,asKey,asDesk,asChair,asBed,asClimatisation,asPrivateBasin,asTv,asStorage,asLan,asPrivateKitchen,asPrivateFridge,asPrivateShower,asPrivateToilet,asSunaccess,asSomethingMore,houseId,houseUrl,region,houseName,adress,longetide,latitude,medianPrice,medianFee,numberOfBed,nbShower,nbToilet,nbBath,nbKitchen,distanceToAdvanced Institute of Industrial Technology(km),distanceToAoyama Gakuin University(km),distanceToAsia University(km),distanceToBunka Gakuen University(km),distanceToBunkyo Gakuin University(km),distanceToChuo University(km),distanceToDaito Bunka University(km),distanceToGakushuin University(km),distanceToGakushuin Women's College(km),distanceToHitotsubashi University(km),distanceToHosei University(km),distanceToHoshi University(km),distanceToInternational College for Postgraduate Buddhist Studies(km),distanceToJapan Lutheran College(km),distanceToJapan Women's University(km),distanceToJuntendo University(km),distanceToKaetsu University(km),distanceToKeio University(km),distanceToKogakuin University(km),distanceToKokugakuin University(km),distanceToKokushikan University(km),distanceToKomazawa University(km),distanceToKunitachi College of Music(km),distanceToKyorin University(km),distanceToKyoritsu Women's University(km),distanceToMeiji Gakuin University(km),distanceToMeiji University(km),distanceToMeisei University(km),distanceToMejiro University(km),distanceToMusashi University(km),distanceToMusashino Academia Musicae(km),distanceToMusashino Art University(km),distanceToMusashino University(km),distanceToNational Graduate Institute for Policy Studies(km),distanceToNihon Bunka University(km),distanceToNihon University(km),distanceToNippon Medical School(km),distanceToNippon Sport Science University(km),distanceToOchanomizu University(km),distanceToOtsuma Women's University(km),distanceToRikkyo University(km),distanceToRissho University(km),distanceToSeijo University(km),distanceToSeikei University(km),distanceToSeisen University(km),distanceToSenshu University(km),distanceToShibaura Institute of Technology(km),distanceToShowa Pharmaceutical University(km),distanceToShowa University(km),distanceToShowa Women's University(km),distanceToSophia University(km),distanceToSugino Fashion College(km),distanceToTaisho University(km),distanceToTakachiho University(km),distanceToTakushoku University(km),distanceToTama Art University(km),distanceToTama University(km),distanceToTamagawa University(km),distanceToTeikyo University(km),distanceToThe University of Tokyo(km),distanceToToho Gakuen School of Music(km),distanceToToho University(km),distanceToTokai University(km),distanceToTokyo City University(km),distanceToTokyo College of Music(km),distanceToTokyo Denki University(km),distanceToTokyo Fuji University(km),distanceToTokyo Future University(km),distanceToTokyo Gakugei University(km),distanceToTokyo Institute of Technology(km),distanceToTokyo Junshin University(km),distanceToTokyo Kasei University(km),distanceToTokyo Kasei-Gakuin University(km),distanceToTokyo Medical and Dental University(km),distanceToTokyo Medical University(km),distanceToTokyo Metropolitan University(km),distanceToTokyo University of Agriculture(km),distanceToTokyo University of Agriculture and Technology(km),distanceToTokyo University of Foreign Studies(km),distanceToTokyo University of Marine Science and Technology(km),distanceToTokyo University of Science(km),distanceToTokyo University of Technology(km),distanceToTokyo University of the Arts(km),distanceToTokyo Woman's Christian University(km),distanceToTokyo Women's Medical University(km),distanceToTokyo Zokei University(km),distanceToToyo Gakuen University(km),distanceToToyo University(km),distanceToUniversity of the Sacred Heart(km),distanceToWaseda University(km),owner
511,43000,15000,8.28,Both,Available,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1335,https://tokyosharehouse.com//eng/house/detail/1335/,Denenchofu Kamata HanedaAirport,STYLIO WITH KAMIIKEDAI,5-37-8 Kamiikedai Ota-ku Tokyo,139.709015,35.5914099,44000,15000,68,0,0,0,1,6.92,7.69,20.28,10.55,14.79,13.51,21.55,14.17,12.85,26.53,11.92,3.09,13.68,19.03,13.98,13.17,22.62,7.08,11.07,7.15,8.25,8.15,31.07,16.02,12.16,5.5,12.71,27.85,14.18,16.59,17.03,28.09,20.29,8.22,21.55,12.85,15.17,6.36,14.3,11.48,15.57,0.24,19.49,18.17,4.39,12.42,10.94,22.03,6.59,6.59,10.5,26.6,16.89,12.01,38.93,7.05,7.05,21.89,18.71,14.11,13.11,2.69,8.43,5.29,14.65,19.51,13.81,19.5,23.38,2.82,35.76,18.31,36.04,13.23,13.23,29.67,8.92,21.0,19.38,5.29,12.41,33.37,19.27,17.1,11.94,34.05,13.34,15.16,6.84,13.14,PLAN DO Co.Ltd
517,43000,15000,8.28,Both,Available,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1335,https://tokyosharehouse.com//eng/house/detail/1335/,Denenchofu Kamata HanedaAirport,STYLIO WITH KAMIIKEDAI,5-37-8 Kamiikedai Ota-ku Tokyo,139.709015,35.5914099,44000,15000,68,0,0,0,1,6.92,7.69,20.28,10.55,14.79,13.51,21.55,14.17,12.85,26.53,11.92,3.09,13.68,19.03,13.98,13.17,22.62,7.08,11.07,7.15,8.25,8.15,31.07,16.02,12.16,5.5,12.71,27.85,14.18,16.59,17.03,28.09,20.29,8.22,21.55,12.85,15.17,6.36,14.3,11.48,15.57,0.24,19.49,18.17,4.39,12.42,10.94,22.03,6.59,6.59,10.5,26.6,16.89,12.01,38.93,7.05,7.05,21.89,18.71,14.11,13.11,2.69,8.43,5.29,14.65,19.51,13.81,19.5,23.38,2.82,35.76,18.31,36.04,13.23,13.23,29.67,8.92,21.0,19.38,5.29,12.41,33.37,19.27,17.1,11.94,34.05,13.34,15.16,6.84,13.14,PLAN DO Co.Ltd
103,54000,18000,12.6,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,1568,https://tokyosharehouse.com//eng/house/detail/1568/,Denenchofu Kamata HanedaAirport,Firsthouse haneda,1chome  Haneda Otaku Tokyo,139.7124641,35.5712186,56250,18000,10,2,3,0,1,7.92,9.94,21.99,12.82,16.87,15.61,23.82,16.42,15.09,27.84,14.05,5.34,15.82,20.63,16.21,15.2,24.34,9.06,13.33,9.39,10.26,9.85,32.52,17.69,14.18,7.56,14.73,28.71,16.44,18.85,19.29,29.62,22.13,10.38,23.82,14.84,17.24,8.01,16.5,13.6,17.83,2.08,21.23,20.08,6.42,14.47,12.43,22.04,8.77,8.77,12.67,27.52,19.1,14.11,39.54,8.38,8.38,22.06,20.95,16.16,14.73,1.03,10.68,6.31,16.89,21.41,16.07,21.33,24.93,4.62,36.83,20.54,36.55,15.23,15.23,30.3,10.69,22.6,20.8,6.97,14.54,34.01,21.19,19.08,14.16,34.62,15.39,17.28,9.04,15.36,interwhao Co. Ltd.
104,54000,18000,12.6,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,1568,https://tokyosharehouse.com//eng/house/detail/1568/,Denenchofu Kamata HanedaAirport,Firsthouse haneda,1chome  Haneda Otaku Tokyo,139.7124641,35.5712186,56250,18000,10,2,3,0,1,7.92,9.94,21.99,12.82,16.87,15.61,23.82,16.42,15.09,27.84,14.05,5.34,15.82,20.63,16.21,15.2,24.34,9.06,13.33,9.39,10.26,9.85,32.52,17.69,14.18,7.56,14.73,28.71,16.44,18.85,19.29,29.62,22.13,10.38,23.82,14.84,17.24,8.01,16.5,13.6,17.83,2.08,21.23,20.08,6.42,14.47,12.43,22.04,8.77,8.77,12.67,27.52,19.1,14.11,39.54,8.38,8.38,22.06,20.95,16.16,14.73,1.03,10.68,6.31,16.89,21.41,16.07,21.33,24.93,4.62,36.83,20.54,36.55,15.23,15.23,30.3,10.69,22.6,20.8,6.97,14.54,34.01,21.19,19.08,14.16,34.62,15.39,17.28,9.04,15.36,interwhao Co. Ltd.
105,54000,18000,12.6,Both,Available,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,1568,https://tokyosharehouse.com//eng/house/detail/1568/,Denenchofu Kamata HanedaAirport,Firsthouse haneda,1chome  Haneda Otaku Tokyo,139.7124641,35.5712186,56250,18000,10,2,3,0,1,7.92,9.94,21.99,12.82,16.87,15.61,23.82,16.42,15.09,27.84,14.05,5.34,15.82,20.63,16.21,15.2,24.34,9.06,13.33,9.39,10.26,9.85,32.52,17.69,14.18,7.56,14.73,28.71,16.44,18.85,19.29,29.62,22.13,10.38,23.82,14.84,17.24,8.01,16.5,13.6,17.83,2.08,21.23,20.08,6.42,14.47,12.43,22.04,8.77,8.77,12.67,27.52,19.1,14.11,39.54,8.38,8.38,22.06,20.95,16.16,14.73,1.03,10.68,6.31,16.89,21.41,16.07,21.33,24.93,4.62,36.83,20.54,36.55,15.23,15.23,30.3,10.69,22.6,20.8,6.97,14.54,34.01,21.19,19.08,14.16,34.62,15.39,17.28,9.04,15.36,interwhao Co. Ltd.
303,55000,13000,7.8,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,3501,https://tokyosharehouse.com//eng/house/detail/3501/,Denenchofu Kamata HanedaAirport,Couverture heiwajima,Shinagawa district Omori-nishi 2chome,132.4609824,34.2522606,56000,13000,11,2,2,0,0,684.12,679.01,664.46,678.15,684.44,683.45,678.03,680.23,680.31,656.18,682.45,678.18,682.85,664.16,681.15,684.34,663.16,681.62,678.33,679.01,673.61,671.82,654.27,666.67,683.89,680.32,684.33,651.87,677.68,676.91,677.44,657.26,665.9,680.56,678.03,684.63,684.67,672.79,682.13,682.54,679.9,677.28,665.29,668.0,679.94,683.66,686.51,655.4,675.61,675.61,681.45,653.27,682.37,673.09,640.24,671.43,671.43,655.58,681.6,684.56,668.21,678.32,676.8,672.41,680.75,689.46,679.32,690.28,660.74,675.37,646.45,682.08,642.5,684.67,684.67,649.09,671.67,662.89,662.49,681.64,682.72,645.63,689.05,669.49,680.71,644.66,684.17,683.96,679.66,680.91,FOR.C Co. Ltd.
102,45000,10000,11.0,Both,Available,True,True,True,True,True,False,True,True,True,False,True,False,False,True,True,3145,https://tokyosharehouse.com//eng/house/detail/3145/,Denenchofu Kamata HanedaAirport,CANALE OMORI MINAMI,Tokyo Ota-ku Omori Minami 3-9-9,139.7430615,35.5658336,40000,10000,46,9,8,0,0,6.64,10.94,24.46,14.02,17.03,15.87,25.01,17.28,15.91,30.56,14.42,6.6,16.21,23.19,16.91,15.25,26.81,9.23,14.5,10.39,12.41,12.32,35.17,20.19,14.25,8.06,14.74,31.53,17.7,20.19,20.57,32.23,24.49,10.99,25.01,14.8,17.38,10.51,17.04,13.92,18.77,4.13,23.68,22.35,6.97,14.61,11.53,24.76,10.62,10.62,13.17,30.34,19.69,16.1,42.37,11.05,11.05,24.82,21.7,16.24,17.27,1.81,12.19,9.06,17.68,21.05,17.08,20.82,27.53,6.98,39.62,21.22,39.37,15.21,15.21,33.13,13.11,25.16,23.46,6.79,14.88,36.84,20.87,21.26,14.89,37.44,15.49,17.54,9.84,16.08,
406,50000,10000,12.5,Both,Available,True,True,True,True,True,False,True,True,True,False,True,False,False,True,True,3145,https://tokyosharehouse.com//eng/house/detail/3145/,Denenchofu Kamata HanedaAirport,CANALE OMORI MINAMI,Tokyo Ota-ku Omori Minami 3-9-9,139.7430615,35.5658336,40000,10000,46,9,8,0,0,6.64,10.94,24.46,14.02,17.03,15.87,25.01,17.28,15.91,30.56,14.42,6.6,16.21,23.19,16.91,15.25,26.81,9.23,14.5,10.39,12.41,12.32,35.17,20.19,14.25,8.06,14.74,31.53,17.7,20.19,20.57,32.23,24.49,10.99,25.01,14.8,17.38,10.51,17.04,13.92,18.77,4.13,23.68,22.35,6.97,14.61,11.53,24.76,10.62,10.62,13.17,30.34,19.69,16.1,42.37,11.05,11.05,24.82,21.7,16.24,17.27,1.81,12.19,9.06,17.68,21.05,17.08,20.82,27.53,6.98,39.62,21.22,39.37,15.21,15.21,33.13,13.11,25.16,23.46,6.79,14.88,36.84,20.87,21.26,14.89,37.44,15.49,17.54,9.84,16.08,
603,28000,10000,7.5,Both,Available,True,True,True,True,True,False,True,True,True,False,True,False,False,True,True,3145,https://tokyosharehouse.com//eng/house/detail/3145/,Denenchofu Kamata HanedaAirport,CANALE OMORI MINAMI,Tokyo Ota-ku Omori Minami 3-9-9,139.7430615,35.5658336,40000,10000,46,9,8,0,0,6.64,10.94,24.46,14.02,17.03,15.87,25.01,17.28,15.91,30.56,14.42,6.6,16.21,23.19,16.91,15.25,26.81,9.23,14.5,10.39,12.41,12.32,35.17,20.19,14.25,8.06,14.74,31.53,17.7,20.19,20.57,32.23,24.49,10.99,25.01,14.8,17.38,10.51,17.04,13.92,18.77,4.13,23.68,22.35,6.97,14.61,11.53,24.76,10.62,10.62,13.17,30.34,19.69,16.1,42.37,11.05,11.05,24.82,21.7,16.24,17.27,1.81,12.19,9.06,17.68,21.05,17.08,20.82,27.53,6.98,39.62,21.22,39.37,15.21,15.21,33.13,13.11,25.16,23.46,6.79,14.88,36.84,20.87,21.26,14.89,37.44,15.49,17.54,9.84,16.08,
101,69000,10000,12.7,Both,Available,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,36,https://tokyosharehouse.com//eng/house/detail/36/,Denenchofu Kamata HanedaAirport,Come On UP Yukigaya,1-15 Minamiyukigaya Ota-ku Tokyo,139.68802644544678,35.5919239,63000,10000,6,0,1,1,1,8.66,7.9,18.8,10.43,15.41,14.08,21.25,14.25,12.99,24.8,12.45,3.68,14.15,17.47,14.19,13.9,21.15,8.04,10.96,7.4,7.17,6.65,29.41,14.51,12.91,6.38,13.49,25.98,13.91,16.21,16.7,26.48,18.93,8.74,21.25,13.65,15.78,4.82,14.64,12.07,15.56,1.81,18.04,16.9,5.41,13.11,12.32,20.18,5.92,5.92,10.99,24.75,17.12,11.06,37.04,5.29,5.29,20.02,18.8,14.79,11.56,4.03,8.08,3.41,14.78,20.39,13.77,20.47,21.78,1.54,33.95,18.46,34.14,14.0,14.0,27.77,7.5,19.44,17.7,6.68,12.95,31.48,20.12,15.93,12.2,32.15,14.03,15.68,7.3,13.35,Come on UP Ltd
101,50000,8000,7.9,Female,Available,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False,3398,https://tokyosharehouse.com//eng/house/detail/3398/,Denenchofu Kamata HanedaAirport,The Earth Haneda,3-27-16Haginaka Ota-ku Tokyo,139.7317797,35.5511001,58000,7000,22,3,3,0,0,8.57,12.33,24.8,15.33,18.76,17.57,26.35,18.76,17.4,30.48,16.07,7.8,17.87,23.41,18.46,17.01,27.15,10.92,15.83,11.77,13.09,12.67,35.22,20.49,16.0,9.62,16.5,31.07,19.0,21.44,21.86,32.36,24.96,12.54,26.35,16.57,19.12,10.83,18.65,15.59,20.22,4.79,24.05,22.92,8.49,16.34,13.45,23.71,11.52,11.52,14.78,29.91,21.29,16.91,41.67,11.13,11.13,23.88,23.23,17.99,17.53,2.27,13.32,8.98,19.19,22.91,18.49,22.71,27.68,7.46,39.31,22.78,38.61,16.99,16.99,32.48,13.52,25.38,23.51,8.55,16.55,36.18,22.72,21.91,16.41,36.73,17.23,19.24,11.31,17.62,Oakhouse
102,51000,8000,11.7,Female,Available,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False,3398,https://tokyosharehouse.com//eng/house/detail/3398/,Denenchofu Kamata HanedaAirport,The Earth Haneda,3-27-16Haginaka Ota-ku Tokyo,139.7317797,35.5511001,58000,7000,22,3,3,0,0,8.57,12.33,24.8,15.33,18.76,17.57,26.35,18.76,17.4,30.48,16.07,7.8,17.87,23.41,18.46,17.01,27.15,10.92,15.83,11.77,13.09,12.67,35.22,20.49,16.0,9.62,16.5,31.07,19.0,21.44,21.86,32.36,24.96,12.54,26.35,16.57,19.12,10.83,18.65,15.59,20.22,4.79,24.05,22.92,8.49,16.34,13.45,23.71,11.52,11.52,14.78,29.91,21.29,16.91,41.67,11.13,11.13,23.88,23.23,17.99,17.53,2.27,13.32,8.98,19.19,22.91,18.49,22.71,27.68,7.46,39.31,22.78,38.61,16.99,16.99,32.48,13.52,25.38,23.51,8.55,16.55,36.18,22.72,21.91,16.41,36.73,17.23,19.24,11.31,17.62,Oakhouse
103,52000,8000,11.9,Female,Available,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False,3398,https://tokyosharehouse.com//eng/house/detail/3398/,Denenchofu Kamata HanedaAirport,The Earth Haneda,3-27-16Haginaka Ota-ku Tokyo,139.7317797,35.5511001,58000,7000,22,3,3,0,0,8.57,12.33,24.8,15.33,18.76,17.57,26.35,18.76,17.4,30.48,16.07,7.8,17.87,23.41,18.46,17.01,27.15,10.92,15.83,11.77,13.09,12.67,35.22,20.49,16.0,9.62,16.5,31.07,19.0,21.44,21.86,32.36,24.96,12.54,26.35,16.57,19.12,10.83,18.65,15.59,20.22,4.79,24.05,22.92,8.49,16.34,13.45,23.71,11.52,11.52,14.78,29.91,21.29,16.91,41.67,11.13,11.13,23.88,23.23,17.99,17.53,2.27,13.32,8.98,19.19,22.91,18.49,22.71,27.68,7.46,39.31,22.78,38.61,16.99,16.99,32.48,13.52,25.38,23.51,8.55,16.55,36.18,22.72,21.91,16.41,36.73,17.23,19.24,11.31,17.62,Oakhouse
104,52000,8000,11.9,Female,Available,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False,3398,https://tokyosharehouse.com//eng/house/detail/3398/,Denenchofu Kamata HanedaAirport,The Earth Haneda,3-27-16Haginaka Ota-ku Tokyo,139.7317797,35.5511001,58000,7000,22,3,3,0,0,8.57,12.33,24.8,15.33,18.76,17.57,26.35,18.76,17.4,30.48,16.07,7.8,17.87,23.41,18.46,17.01,27.15,10.92,15.83,11.77,13.09,12.67,35.22,20.49,16.0,9.62,16.5,31.07,19.0,21.44,21.86,32.36,24.96,12.54,26.35,16.57,19.12,10.83,18.65,15.59,20.22,4.79,24.05,22.92,8.49,16.34,13.45,23.71,11.52,11.52,14.78,29.91,21.29,16.91,41.67,11.13,11.13,23.88,23.23,17.99,17.53,2.27,13.32,8.98,19.19,22.91,18.49,22.71,27.68,7.46,39.31,22.78,38.61,16.99,16.99,32.48,13.52,25.38,23.51,8.55,16.55,36.18,22.72,21.91,16.41,36.73,17.23,19.24,11.31,17.62,Oakhouse
105,50000,8000,9.7,Female,Available,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False,3398,https://tokyosharehouse.com//eng/house/detail/3398/,Denenchofu Kamata HanedaAirport,The Earth Haneda,3-27-16Haginaka Ota-ku Tokyo,139.7317797,35.5511001,58000,7000,22,3,3,0,0,8.57,12.33,24.8,15.33,18.76,17.57,26.35,18.76,17.4,30.48,16.07,7.8,17.87,23.41,18.46,17.01,27.15,10.92,15.83,11.77,13.09,12.67,35.22,20.49,16.0,9.62,16.5,31.07,19.0,21.44,21.86,32.36,24.96,12.54,26.35,16.57,19.12,10.83,18.65,15.59,20.22,4.79,24.05,22.92,8.49,16.34,13.45,23.71,11.52,11.52,14.78,29.91,21.29,16.91,41.67,11.13,11.13,23.88,23.23,17.99,17.53,2.27,13.32,8.98,19.19,22.91,18.49,22.71,27.68,7.46,39.31,22.78,38.61,16.99,16.99,32.48,13.52,25.38,23.51,8.55,16.55,36.18,22.72,21.91,16.41,36.73,17.23,19.24,11.31,17.62,Oakhouse
106,52000,8000,11.8,Female,Available,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False,3398,https://tokyosharehouse.com//eng/house/detail/3398/,Denenchofu Kamata HanedaAirport,The Earth Haneda,3-27-16Haginaka Ota-ku Tokyo,139.7317797,35.5511001,58000,7000,22,3,3,0,0,8.57,12.33,24.8,15.33,18.76,17.57,26.35,18.76,17.4,30.48,16.07,7.8,17.87,23.41,18.46,17.01,27.15,10.92,15.83,11.77,13.09,12.67,35.22,20.49,16.0,9.62,16.5,31.07,19.0,21.44,21.86,32.36,24.96,12.54,26.35,16.57,19.12,10.83,18.65,15.59,20.22,4.79,24.05,22.92,8.49,16.34,13.45,23.71,11.52,11.52,14.78,29.91,21.29,16.91,41.67,11.13,11.13,23.88,23.23,17.99,17.53,2.27,13.32,8.98,19.19,22.91,18.49,22.71,27.68,7.46,39.31,22.78,38.61,16.99,16.99,32.48,13.52,25.38,23.51,8.55,16.55,36.18,22.72,21.91,16.41,36.73,17.23,19.24,11.31,17.62,Oakhouse
107,50000,8000,9.6,Female,Available,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False,3398,https://tokyosharehouse.com//eng/house/detail/3398/,Denenchofu Kamata HanedaAirport,The Earth Haneda,3-27-16Haginaka Ota-ku Tokyo,139.7317797,35.5511001,58000,7000,22,3,3,0,0,8.57,12.33,24.8,15.33,18.76,17.57,26.35,18.76,17.4,30.48,16.07,7.8,17.87,23.41,18.46,17.01,27.15,10.92,15.83,11.77,13.09,12.67,35.22,20.49,16.0,9.62,16.5,31.07,19.0,21.44,21.86,32.36,24.96,12.54,26.35,16.57,19.12,10.83,18.65,15.59,20.22,4.79,24.05,22.92,8.49,16.34,13.45,23.71,11.52,11.52,14.78,29.91,21.29,16.91,41.67,11.13,11.13,23.88,23.23,17.99,17.53,2.27,13.32,8.98,19.19,22.91,18.49,22.71,27.68,7.46,39.31,22.78,38.61,16.99,16.99,32.48,13.52,25.38,23.51,8.55,16.55,36.18,22.72,21.91,16.41,36.73,17.23,19.24,11.31,17.62,Oakhouse
108,50000,8000,9.6,Female,Available,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False,3398,https://tokyosharehouse.com//eng/house/detail/3398/,Denenchofu Kamata HanedaAirport,The Earth Haneda,3-27-16Haginaka Ota-ku Tokyo,139.7317797,35.5511001,58000,7000,22,3,3,0,0,8.57,12.33,24.8,15.33,18.76,17.57,26.35,18.76,17.4,30.48,16.07,7.8,17.87,23.41,18.46,17.01,27.15,10.92,15.83,11.77,13.09,12.67,35.22,20.49,16.0,9.62,16.5,31.07,19.0,21.44,21.86,32.36,24.96,12.54,26.35,16.57,19.12,10.83,18.65,15.59,20.22,4.79,24.05,22.92,8.49,16.34,13.45,23.71,11.52,11.52,14.78,29.91,21.29,16.91,41.67,11.13,11.13,23.88,23.23,17.99,17.53,2.27,13.32,8.98,19.19,22.91,18.49,22.71,27.68,7.46,39.31,22.78,38.61,16.99,16.99,32.48,13.52,25.38,23.51,8.55,16.55,36.18,22.72,21.91,16.41,36.73,17.23,19.24,11.31,17.62,Oakhouse
109,50000,8000,7.6,Female,Available,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False,3398,https://tokyosharehouse.com//eng/house/detail/3398/,Denenchofu Kamata HanedaAirport,The Earth Haneda,3-27-16Haginaka Ota-ku Tokyo,139.7317797,35.5511001,58000,7000,22,3,3,0,0,8.57,12.33,24.8,15.33,18.76,17.57,26.35,18.76,17.4,30.48,16.07,7.8,17.87,23.41,18.46,17.01,27.15,10.92,15.83,11.77,13.09,12.67,35.22,20.49,16.0,9.62,16.5,31.07,19.0,21.44,21.86,32.36,24.96,12.54,26.35,16.57,19.12,10.83,18.65,15.59,20.22,4.79,24.05,22.92,8.49,16.34,13.45,23.71,11.52,11.52,14.78,29.91,21.29,16.91,41.67,11.13,11.13,23.88,23.23,17.99,17.53,2.27,13.32,8.98,19.19,22.91,18.49,22.71,27.68,7.46,39.31,22.78,38.61,16.99,16.99,32.48,13.52,25.38,23.51,8.55,16.55,36.18,22.72,21.91,16.41,36.73,17.23,19.24,11.31,17.62,Oakhouse
305,57000,16000,10.0,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,3398,https://tokyosharehouse.com//eng/house/detail/3398/,Denenchofu Kamata HanedaAirport,The Earth Haneda,3-27-16Haginaka Ota-ku Tokyo,139.7317797,35.5511001,58000,7000,22,3,3,0,0,8.57,12.33,24.8,15.33,18.76,17.57,26.35,18.76,17.4,30.48,16.07,7.8,17.87,23.41,18.46,17.01,27.15,10.92,15.83,11.77,13.09,12.67,35.22,20.49,16.0,9.62,16.5,31.07,19.0,21.44,21.86,32.36,24.96,12.54,26.35,16.57,19.12,10.83,18.65,15.59,20.22,4.79,24.05,22.92,8.49,16.34,13.45,23.71,11.52,11.52,14.78,29.91,21.29,16.91,41.67,11.13,11.13,23.88,23.23,17.99,17.53,2.27,13.32,8.98,19.19,22.91,18.49,22.71,27.68,7.46,39.31,22.78,38.61,16.99,16.99,32.48,13.52,25.38,23.51,8.55,16.55,36.18,22.72,21.91,16.41,36.73,17.23,19.24,11.31,17.62,Oakhouse
306,56000,16000,10.2,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,3398,https://tokyosharehouse.com//eng/house/detail/3398/,Denenchofu Kamata HanedaAirport,The Earth Haneda,3-27-16Haginaka Ota-ku Tokyo,139.7317797,35.5511001,58000,7000,22,3,3,0,0,8.57,12.33,24.8,15.33,18.76,17.57,26.35,18.76,17.4,30.48,16.07,7.8,17.87,23.41,18.46,17.01,27.15,10.92,15.83,11.77,13.09,12.67,35.22,20.49,16.0,9.62,16.5,31.07,19.0,21.44,21.86,32.36,24.96,12.54,26.35,16.57,19.12,10.83,18.65,15.59,20.22,4.79,24.05,22.92,8.49,16.34,13.45,23.71,11.52,11.52,14.78,29.91,21.29,16.91,41.67,11.13,11.13,23.88,23.23,17.99,17.53,2.27,13.32,8.98,19.19,22.91,18.49,22.71,27.68,7.46,39.31,22.78,38.61,16.99,16.99,32.48,13.52,25.38,23.51,8.55,16.55,36.18,22.72,21.91,16.41,36.73,17.23,19.24,11.31,17.62,Oakhouse
307,60000,16000,10.3,Both,Available,True,True,True,True,True,False,False,True,True,True,True,False,False,True,False,3398,https://tokyosharehouse.com//eng/house/detail/3398/,Denenchofu Kamata HanedaAirport,The Earth Haneda,3-27-16Haginaka Ota-ku Tokyo,139.7317797,35.5511001,58000,7000,22,3,3,0,0,8.57,12.33,24.8,15.33,18.76,17.57,26.35,18.76,17.4,30.48,16.07,7.8,17.87,23.41,18.46,17.01,27.15,10.92,15.83,11.77,13.09,12.67,35.22,20.49,16.0,9.62,16.5,31.07,19.0,21.44,21.86,32.36,24.96,12.54,26.35,16.57,19.12,10.83,18.65,15.59,20.22,4.79,24.05,22.92,8.49,16.34,13.45,23.71,11.52,11.52,14.78,29.91,21.29,16.91,41.67,11.13,11.13,23.88,23.23,17.99,17.53,2.27,13.32,8.98,19.19,22.91,18.49,22.71,27.68,7.46,39.31,22.78,38.61,16.99,16.99,32.48,13.52,25.38,23.51,8.55,16.55,36.18,22.72,21.91,16.41,36.73,17.23,19.24,11.31,17.62,Oakhouse
404,70000,16000,15.0,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,3398,https://tokyosharehouse.com//eng/house/detail/3398/,Denenchofu Kamata HanedaAirport,The Earth Haneda,3-27-16Haginaka Ota-ku Tokyo,139.7317797,35.5511001,58000,7000,22,3,3,0,0,8.57,12.33,24.8,15.33,18.76,17.57,26.35,18.76,17.4,30.48,16.07,7.8,17.87,23.41,18.46,17.01,27.15,10.92,15.83,11.77,13.09,12.67,35.22,20.49,16.0,9.62,16.5,31.07,19.0,21.44,21.86,32.36,24.96,12.54,26.35,16.57,19.12,10.83,18.65,15.59,20.22,4.79,24.05,22.92,8.49,16.34,13.45,23.71,11.52,11.52,14.78,29.91,21.29,16.91,41.67,11.13,11.13,23.88,23.23,17.99,17.53,2.27,13.32,8.98,19.19,22.91,18.49,22.71,27.68,7.46,39.31,22.78,38.61,16.99,16.99,32.48,13.52,25.38,23.51,8.55,16.55,36.18,22.72,21.91,16.41,36.73,17.23,19.24,11.31,17.62,Oakhouse
